time;FlatA_Ele;FlatB_Ele;FlatC_Ele;FlatD_Ele
2020-02-04 21:45:00;9384.099;11158.081;7416.431;12432.559
2020-02-04 22:00:00;9384.139;11158.282;7416.451;12432.614
2020-02-04 22:15:00;9384.166;11158.483;7416.469;12432.661
2020-02-04 22:30:00;9384.188;11158.693;7416.499;12432.707
2020-02-04 22:45:00;9384.210;11158.901;7416.531;12432.747
2020-02-04 23:00:00;9384.224;11159.107;7416.563;12432.779
2020-02-04 23:15:00;9384.237;11159.253;7416.593;12432.810
2020-02-04 23:30:00;9384.250;11159.319;7416.621;12432.850
2020-02-04 23:45:00;9384.270;11159.384;7416.639;12432.889
2020-02-05 00:00:00;9384.294;11159.449;7416.656;12432.923
2020-02-05 00:15:00;9384.315;11159.520;7416.674;12432.950
2020-02-05 00:30:00;9384.336;11159.599;7416.706;12432.975
2020-02-05 00:45:00;9384.351;11159.679;7416.739;12433.001
2020-02-05 01:00:00;9384.364;11159.749;7416.770;12433.028
2020-02-05 01:15:00;9384.377;11159.814;7416.801;12433.060
2020-02-05 01:30:00;9384.397;11159.875;7416.827;12433.098
2020-02-05 01:45:00;9384.420;11159.926;7416.847;12433.133
2020-02-05 02:00:00;9384.441;11159.977;7416.865;12433.164
2020-02-05 02:15:00;9384.462;11160.037;7416.886;12433.191
2020-02-05 02:30:00;9384.476;11160.095;7416.921;12433.216
2020-02-05 02:45:00;9384.489;11160.130;7416.954;12433.241
2020-02-05 03:00:00;9384.502;11160.155;7416.985;12433.266
2020-02-05 03:15:00;9384.519;11160.176;7417.016;12433.297
2020-02-05 03:30:00;9384.543;11160.197;7417.039;12433.333
2020-02-05 03:45:00;9384.564;11160.220;7417.057;12433.368
2020-02-05 04:00:00;9384.585;11160.249;7417.075;12433.400
2020-02-05 04:15:00;9384.600;11160.280;7417.099;12433.425
2020-02-05 04:30:00;9384.613;11160.310;7417.131;12433.450
2020-02-05 04:45:00;9384.757;11160.341;7417.343;12433.475
2020-02-05 05:00:00;9384.778;11160.364;7417.397;12433.500
2020-02-05 05:15:00;9384.791;11160.386;7417.456;12433.531
2020-02-05 05:30:00;9384.850;11160.417;7417.498;12433.571
2020-02-05 05:45:00;9384.896;11160.448;7417.516;12433.707
2020-02-05 06:00:00;9384.961;11160.471;7417.534;12433.759
2020-02-05 06:15:00;9385.037;11160.501;7417.566;12433.812
2020-02-05 06:30:00;9385.149;11160.589;7417.598;12433.878
2020-02-05 06:45:00;9385.256;11161.074;7417.630;12433.942
2020-02-05 07:00:00;9385.322;11161.540;7417.661;12434.028
2020-02-05 07:15:00;9385.353;11161.754;7417.686;12434.111
2020-02-05 07:30:00;9385.384;11162.294;7417.704;12434.206
2020-02-05 07:45:00;9385.409;11162.445;7417.722;12434.288
2020-02-05 08:00:00;9385.426;11162.501;7417.744;12434.324
2020-02-05 08:15:00;9385.460;11162.568;7417.776;12434.364
2020-02-05 08:30:00;9385.572;11162.636;7417.808;12434.398
2020-02-05 08:45:00;9385.652;11162.709;7417.839;12434.424
2020-02-05 09:00:00;9385.722;11162.762;7417.869;12434.450
2020-02-05 09:15:00;9385.771;11162.814;7417.892;12434.477
2020-02-05 09:30:00;9385.820;11162.859;7417.909;12434.508
2020-02-05 09:45:00;9385.892;11162.904;7417.929;12434.546
2020-02-05 10:00:00;9385.967;11162.967;7417.951;12434.582
2020-02-05 10:15:00;9386.037;11163.026;7417.982;12434.614
2020-02-05 10:30:00;9386.100;11163.443;7418.014;12434.641
2020-02-05 10:45:00;9386.148;11163.682;7418.045;12434.666
2020-02-05 11:00:00;9386.178;11163.710;7418.075;12434.692
2020-02-05 11:15:00;9386.370;11163.750;7418.099;12434.717
2020-02-05 11:30:00;9386.502;11163.795;7418.116;12434.747
2020-02-05 11:45:00;9386.645;11163.841;7418.133;12434.781
2020-02-05 12:00:00;9386.809;11163.896;7418.156;12434.817
2020-02-05 12:15:00;9386.847;11163.951;7418.187;12434.846
2020-02-05 12:30:00;9386.890;11163.991;7418.219;12434.871
2020-02-05 12:45:00;9386.937;11164.044;7418.249;12434.897
2020-02-05 13:00:00;9387.013;11164.101;7418.279;12434.923
2020-02-05 13:15:00;9387.391;11164.129;7418.302;12434.958
2020-02-05 13:30:00;9387.578;11164.151;7418.319;12434.989
2020-02-05 13:45:00;9387.919;11164.182;7418.337;12435.014
2020-02-05 14:00:00;9388.076;11164.214;7418.359;12435.041
2020-02-05 14:15:00;9388.121;11164.237;7418.390;12435.079
2020-02-05 14:30:00;9388.171;11164.260;7418.421;12435.106
2020-02-05 14:45:00;9388.825;11164.287;7418.452;12435.132
2020-02-05 15:00:00;9388.919;11164.321;7418.482;12435.165
2020-02-05 15:15:00;9388.947;11164.345;7418.505;12435.195
2020-02-05 15:30:00;9388.970;11164.378;7418.522;12435.219
2020-02-05 15:45:00;9388.992;11164.406;7418.539;12435.243
2020-02-05 16:00:00;9389.018;11164.428;7418.563;12435.273
2020-02-05 16:15:00;9389.063;11164.451;7418.594;12435.310
2020-02-05 16:30:00;9389.114;11164.492;7418.625;12435.534
2020-02-05 16:45:00;9389.193;11164.547;7418.656;12435.660
2020-02-05 17:00:00;9389.322;11164.603;7418.686;12436.265
2020-02-05 17:15:00;9389.469;11164.818;7418.709;12436.527
2020-02-05 17:30:00;9389.929;11165.100;7418.726;12436.869
2020-02-05 17:45:00;9390.695;11165.316;7418.744;12436.947
2020-02-05 18:00:00;9391.246;11165.366;7418.768;12437.417
2020-02-05 18:15:00;9391.619;11165.426;7418.800;12437.807
2020-02-05 18:30:00;9391.881;11165.657;7418.832;12437.920
2020-02-05 18:45:00;9392.065;11166.258;7418.878;12437.990
2020-02-05 19:00:00;9392.192;11166.481;7418.930;12438.088
2020-02-05 19:15:00;9392.271;11166.728;7419.001;12438.200
2020-02-05 19:30:00;9392.334;11167.272;7419.130;12438.303
2020-02-05 19:45:00;9392.579;11167.712;7419.202;12438.406
2020-02-05 20:00:00;9392.649;11168.197;7419.275;12438.513
2020-02-05 20:15:00;9392.710;11168.526;7419.347;12438.627
2020-02-05 20:30:00;9392.773;11168.846;7419.419;12438.762
2020-02-05 20:45:00;9392.839;11169.097;7419.553;12438.869
2020-02-05 21:00:00;9392.917;11169.285;7419.611;12438.967
2020-02-05 21:15:00;9393.000;11169.489;7419.682;12439.050
2020-02-05 21:30:00;9393.084;11169.701;7419.757;12439.139
2020-02-05 21:45:00;9393.124;11169.923;7419.828;12439.214
2020-02-05 22:00:00;9393.148;11170.107;7419.902;12439.275
2020-02-05 22:15:00;9393.166;11170.281;7419.964;12439.334
2020-02-05 22:30:00;9393.184;11170.453;7419.981;12439.396
2020-02-05 22:45:00;9393.202;11170.626;7419.999;12439.463
2020-02-05 23:00:00;9393.235;11170.807;7420.034;12439.530
2020-02-05 23:15:00;9393.266;11170.992;7420.069;12439.596
2020-02-05 23:30:00;9393.292;11171.182;7420.103;12439.658
2020-02-05 23:45:00;9393.310;11171.385;7420.137;12439.715
2020-02-06 00:00:00;9393.327;11171.541;7420.156;12439.771
2020-02-06 00:15:00;9393.345;11171.752;7420.173;12439.827
2020-02-06 00:30:00;9393.368;11171.926;7420.197;12439.893
2020-02-06 00:45:00;9393.393;11172.100;7420.232;12439.962
2020-02-06 01:00:00;9393.410;11172.284;7420.267;12440.001
2020-02-06 01:15:00;9393.434;11172.424;7420.301;12440.039
2020-02-06 01:30:00;9393.464;11172.597;7420.331;12440.068
2020-02-06 01:45:00;9393.492;11172.770;7420.349;12440.099
2020-02-06 02:00:00;9393.511;11172.943;7420.366;12440.133
2020-02-06 02:15:00;9393.534;11173.114;7420.390;12440.169
2020-02-06 02:30:00;9393.558;11173.235;7420.428;12440.198
2020-02-06 02:45:00;9393.576;11173.283;7420.463;12440.225
2020-02-06 03:00:00;9393.595;11173.328;7420.497;12440.251
2020-02-06 03:15:00;9393.612;11173.367;7420.526;12440.279
2020-02-06 03:30:00;9393.638;11173.400;7420.543;12440.321
2020-02-06 03:45:00;9393.667;11173.433;7420.560;12440.360
2020-02-06 04:00:00;9393.691;11173.466;7420.582;12440.389
2020-02-06 04:15:00;9393.721;11173.504;7420.617;12440.414
2020-02-06 04:30:00;9393.738;11173.549;7420.652;12440.442
2020-02-06 04:45:00;9393.755;11173.591;7420.693;12440.471
2020-02-06 05:00:00;9393.772;11173.629;7420.840;12440.497
2020-02-06 05:15:00;9393.789;11173.662;7421.061;12440.528
2020-02-06 05:30:00;9393.817;11173.695;7421.384;12440.570
2020-02-06 05:45:00;9393.880;11173.741;7421.682;12440.650
2020-02-06 06:00:00;9394.129;11173.866;7421.892;12440.736
2020-02-06 06:15:00;9394.382;11173.968;7421.944;12440.786
2020-02-06 06:30:00;9394.577;11174.102;7421.996;12440.828
2020-02-06 06:45:00;9394.790;11174.183;7422.561;12440.875
2020-02-06 07:00:00;9394.996;11174.262;7422.652;12440.928
2020-02-06 07:15:00;9395.092;11174.333;7422.685;12440.974
2020-02-06 07:30:00;9395.131;11174.407;7422.730;12441.017
2020-02-06 07:45:00;9395.168;11174.443;7422.774;12441.059
2020-02-06 08:00:00;9395.203;11174.478;7422.816;12441.098
2020-02-06 08:15:00;9395.259;11174.517;7422.854;12441.127
2020-02-06 08:30:00;9395.301;11174.557;7422.880;12441.158
2020-02-06 08:45:00;9395.365;11174.595;7422.905;12441.209
2020-02-06 09:00:00;9395.400;11174.626;7422.932;12441.272
2020-02-06 09:15:00;9395.420;11174.673;7422.976;12441.331
2020-02-06 09:30:00;9395.441;11174.714;7423.021;12441.380
2020-02-06 09:45:00;9395.490;11174.758;7423.064;12441.429
2020-02-06 10:00:00;9395.660;11174.814;7423.106;12441.479
2020-02-06 10:15:00;9395.689;11174.888;7423.132;12441.538
2020-02-06 10:30:00;9395.713;11174.953;7423.158;12441.599
2020-02-06 10:45:00;9395.744;11174.994;7423.184;12441.658
2020-02-06 11:00:00;9395.764;11175.033;7423.221;12441.712
2020-02-06 11:15:00;9395.784;11175.073;7423.265;12441.762
2020-02-06 11:30:00;9395.904;11175.114;7423.309;12441.812
2020-02-06 11:45:00;9396.677;11175.152;7423.353;12441.869
2020-02-06 12:00:00;9396.899;11175.183;7423.387;12441.919
2020-02-06 12:15:00;9396.930;11175.240;7423.414;12442.144
2020-02-06 12:30:00;9396.963;11175.296;7423.440;12442.285
2020-02-06 12:45:00;9397.009;11175.366;7423.468;12442.345
2020-02-06 13:00:00;9397.206;11175.427;7423.508;12442.403
2020-02-06 13:15:00;9397.257;11175.463;7423.551;12442.458
2020-02-06 13:30:00;9397.590;11175.492;7423.591;12442.508
2020-02-06 13:45:00;9397.684;11175.522;7423.630;12442.558
2020-02-06 14:00:00;9397.726;11175.556;7423.665;12442.608
2020-02-06 14:15:00;9397.771;11175.598;7423.696;12442.666
2020-02-06 14:30:00;9398.266;11175.636;7423.722;12442.725
2020-02-06 14:45:00;9398.408;11175.683;7423.759;12442.783
2020-02-06 15:00:00;9398.436;11175.712;7423.800;12442.850
2020-02-06 15:15:00;9398.459;11175.741;7423.840;12442.918
2020-02-06 15:30:00;9398.517;11175.775;7423.879;12442.991
2020-02-06 15:45:00;9398.558;11175.829;7423.915;12443.281
2020-02-06 16:00:00;9398.591;11175.868;7423.942;12443.381
2020-02-06 16:15:00;9398.629;11175.904;7423.968;12443.489
2020-02-06 16:30:00;9398.663;11175.934;7424.001;12443.603
2020-02-06 16:45:00;9398.757;11175.959;7424.042;12443.718
2020-02-06 17:00:00;9398.997;11175.984;7424.083;12443.841
2020-02-06 17:15:00;9399.596;11176.013;7424.123;12443.990
2020-02-06 17:30:00;9400.070;11176.079;7424.162;12444.130
2020-02-06 17:45:00;9400.311;11176.288;7424.192;12444.425
2020-02-06 18:00:00;9400.548;11176.365;7424.218;12444.899
2020-02-06 18:15:00;9400.839;11176.442;7424.247;12445.449
2020-02-06 18:30:00;9401.332;11176.508;7424.500;12446.190
2020-02-06 18:45:00;9401.617;11176.573;7424.563;12446.861
2020-02-06 19:00:00;9401.857;11176.685;7424.631;12447.408
2020-02-06 19:15:00;9401.995;11177.082;7424.705;12447.849
2020-02-06 19:30:00;9402.043;11177.591;7424.779;12448.033
2020-02-06 19:45:00;9402.086;11177.745;7424.855;12448.204
2020-02-06 20:00:00;9402.149;11178.118;7424.929;12448.352
2020-02-06 20:15:00;9402.223;11178.334;7425.004;12448.615
2020-02-06 20:30:00;9402.294;11178.393;7425.073;12448.672
2020-02-06 20:45:00;9402.363;11178.450;7425.139;12448.723
2020-02-06 21:00:00;9402.432;11178.508;7425.201;12448.765
2020-02-06 21:15:00;9402.540;11178.569;7425.269;12448.805
2020-02-06 21:30:00;9402.608;11178.637;7425.338;12448.859
2020-02-06 21:45:00;9402.673;11178.703;7425.409;12448.908
2020-02-06 22:00:00;9402.723;11178.766;7425.475;12448.952
2020-02-06 22:15:00;9402.748;11178.823;7425.506;12448.984
2020-02-06 22:30:00;9402.769;11178.880;7425.536;12449.027
2020-02-06 22:45:00;9402.787;11178.938;7425.560;12449.069
2020-02-06 23:00:00;9402.805;11178.999;7425.577;12449.116
2020-02-06 23:15:00;9402.815;11179.068;7425.599;12449.154
2020-02-06 23:30:00;9402.828;11179.136;7425.630;12449.187
2020-02-06 23:45:00;9402.847;11179.196;7425.662;12449.232
2020-02-07 00:00:00;9402.865;11179.232;7425.692;12449.272
2020-02-07 00:15:00;9402.883;11179.271;7425.722;12449.300
2020-02-07 00:30:00;9402.901;11179.306;7425.744;12449.326
2020-02-07 00:45:00;9402.911;11179.342;7425.761;12449.353
2020-02-07 01:00:00;9402.921;11179.388;7425.778;12449.388
2020-02-07 01:15:00;9402.937;11179.432;7425.805;12449.426
2020-02-07 01:30:00;9402.955;11179.473;7425.835;12449.451
2020-02-07 01:45:00;9402.972;11179.501;7425.867;12449.480
2020-02-07 02:00:00;9402.991;11179.524;7425.898;12449.521
2020-02-07 02:15:00;9403.003;11179.548;7425.930;12449.556
2020-02-07 02:30:00;9403.012;11179.571;7425.952;12449.581
2020-02-07 02:45:00;9403.025;11179.600;7425.969;12449.606
2020-02-07 03:00:00;9403.043;11179.635;7425.986;12449.631
2020-02-07 03:15:00;9403.061;11179.667;7426.011;12449.670
2020-02-07 03:30:00;9403.078;11179.695;7426.040;12449.712
2020-02-07 03:45:00;9403.094;11179.719;7426.071;12449.738
2020-02-07 04:00:00;9403.102;11179.742;7426.103;12449.762
2020-02-07 04:15:00;9403.111;11179.765;7426.133;12449.788
2020-02-07 04:30:00;9403.127;11179.788;7426.159;12449.823
2020-02-07 04:45:00;9403.278;11179.821;7426.176;12449.855
2020-02-07 05:00:00;9403.308;11179.856;7426.256;12449.879
2020-02-07 05:15:00;9403.334;11179.890;7426.354;12449.906
2020-02-07 05:30:00;9403.374;11179.916;7426.421;12449.945
2020-02-07 05:45:00;9403.550;11179.939;7426.497;12450.027
2020-02-07 06:00:00;9403.744;11179.963;7426.577;12450.097
2020-02-07 06:15:00;9403.923;11179.986;7426.645;12450.137
2020-02-07 06:30:00;9404.124;11180.012;7426.709;12450.181
2020-02-07 06:45:00;9404.153;11180.048;7426.763;12450.220
2020-02-07 07:00:00;9404.176;11180.120;7426.817;12450.270
2020-02-07 07:15:00;9404.206;11180.212;7426.871;12450.329
2020-02-07 07:30:00;9404.373;11180.505;7426.937;12450.374
2020-02-07 07:45:00;9404.555;11180.581;7427.005;12450.406
2020-02-07 08:00:00;9404.723;11180.643;7427.071;12450.449
2020-02-07 08:15:00;9404.898;11180.710;7427.128;12450.503
2020-02-07 08:30:00;9405.059;11180.779;7427.197;12450.556
2020-02-07 08:45:00;9405.098;11180.847;7427.267;12450.617
2020-02-07 09:00:00;9405.137;11180.903;7427.307;12450.678
2020-02-07 09:15:00;9405.187;11180.956;7427.348;12450.741
2020-02-07 09:30:00;9405.227;11181.007;7427.396;12450.813
2020-02-07 09:45:00;9405.282;11181.087;7427.444;12450.891
2020-02-07 10:00:00;9405.327;11181.157;7427.490;12450.969
2020-02-07 10:15:00;9405.366;11181.225;7427.532;12451.037
2020-02-07 10:30:00;9405.403;11181.310;7427.564;12451.082
2020-02-07 10:45:00;9405.435;11181.401;7427.589;12451.124
2020-02-07 11:00:00;9405.468;11181.471;7427.644;12451.263
2020-02-07 11:15:00;9405.506;11181.521;7427.705;12451.426
2020-02-07 11:30:00;9405.531;11181.693;7427.775;12451.490
2020-02-07 11:45:00;9405.550;11181.747;7427.841;12451.550
2020-02-07 12:00:00;9405.570;11181.796;7427.908;12451.603
2020-02-07 12:15:00;9405.589;11181.836;7427.976;12451.656
2020-02-07 12:30:00;9405.616;11181.874;7428.027;12451.721
2020-02-07 12:45:00;9405.645;11181.927;7428.085;12451.782
2020-02-07 13:00:00;9405.673;11182.421;7428.148;12451.836
2020-02-07 13:15:00;9405.699;11182.551;7428.217;12451.896
2020-02-07 13:30:00;9405.718;11182.602;7428.285;12451.949
2020-02-07 13:45:00;9405.737;11182.664;7428.350;12452.007
2020-02-07 14:00:00;9405.760;11182.720;7428.412;12452.071
2020-02-07 14:15:00;9405.786;11182.787;7428.466;12452.139
2020-02-07 14:30:00;9405.806;11182.857;7428.516;12452.201
2020-02-07 14:45:00;9405.830;11182.903;7428.573;12452.254
2020-02-07 15:00:00;9405.858;11182.977;7428.653;12452.290
2020-02-07 15:15:00;9405.885;11183.032;7428.729;12452.345
2020-02-07 15:30:00;9405.909;11183.089;7428.806;12452.418
2020-02-07 15:45:00;9405.937;11183.147;7428.877;12452.507
2020-02-07 16:00:00;9405.958;11183.201;7428.935;12452.610
2020-02-07 16:15:00;9405.978;11183.247;7428.970;12452.713
2020-02-07 16:30:00;9405.997;11183.292;7429.005;12452.811
2020-02-07 16:45:00;9406.023;11183.341;7429.042;12453.219
2020-02-07 17:00:00;9406.050;11183.443;7429.080;12453.422
2020-02-07 17:15:00;9406.078;11184.189;7429.118;12453.647
2020-02-07 17:30:00;9406.164;11184.905;7429.156;12453.855
2020-02-07 17:45:00;9406.290;11185.091;7429.193;12454.099
2020-02-07 18:00:00;9406.430;11185.555;7429.231;12454.355
2020-02-07 18:15:00;9407.119;11185.681;7429.269;12454.621
2020-02-07 18:30:00;9407.569;11185.727;7429.306;12455.037
2020-02-07 18:45:00;9407.689;11185.789;7429.374;12455.306
2020-02-07 19:00:00;9407.798;11185.864;7429.451;12455.642
2020-02-07 19:15:00;9407.941;11185.936;7429.532;12455.884
2020-02-07 19:30:00;9408.129;11186.008;7429.611;12455.985
2020-02-07 19:45:00;9408.667;11186.066;7429.690;12456.061
2020-02-07 20:00:00;9408.771;11186.103;7429.768;12456.572
2020-02-07 20:15:00;9409.396;11186.137;7429.849;12456.644
2020-02-07 20:30:00;9409.996;11186.174;7430.277;12456.728
2020-02-07 20:45:00;9410.581;11186.244;7430.545;12456.820
2020-02-07 21:00:00;9411.319;11186.324;7430.626;12456.909
2020-02-07 21:15:00;9411.755;11186.389;7430.690;12457.006
2020-02-07 21:30:00;9411.819;11186.448;7430.750;12457.094
2020-02-07 21:45:00;9411.880;11186.505;7430.824;12457.176
2020-02-07 22:00:00;9411.934;11186.561;7430.901;12457.258
2020-02-07 22:15:00;9411.985;11186.618;7430.975;12457.340
2020-02-07 22:30:00;9412.044;11186.678;7431.038;12457.419
2020-02-07 22:45:00;9412.081;11186.736;7431.100;12457.505
2020-02-07 23:00:00;9412.112;11186.787;7431.176;12457.593
2020-02-07 23:15:00;9412.140;11186.835;7431.240;12457.670
2020-02-07 23:30:00;9412.160;11186.883;7431.267;12457.716
2020-02-07 23:45:00;9412.184;11186.904;7431.295;12457.750
2020-02-08 00:00:00;9412.211;11186.935;7431.312;12457.783
2020-02-08 00:15:00;9412.238;11186.966;7431.338;12457.827
2020-02-08 00:30:00;9412.262;11186.996;7431.369;12457.875
2020-02-08 00:45:00;9412.290;11187.022;7431.395;12457.920
2020-02-08 01:00:00;9412.309;11187.050;7431.412;12457.954
2020-02-08 01:15:00;9412.328;11187.080;7431.430;12457.987
2020-02-08 01:30:00;9412.353;11187.103;7431.448;12458.019
2020-02-08 01:45:00;9412.380;11187.124;7431.480;12458.060
2020-02-08 02:00:00;9412.406;11187.145;7431.510;12458.106
2020-02-08 02:15:00;9412.430;11187.174;7431.531;12458.143
2020-02-08 02:30:00;9412.456;11187.206;7431.549;12458.172
2020-02-08 02:45:00;9412.475;11187.235;7431.567;12458.201
2020-02-08 03:00:00;9412.495;11187.258;7431.590;12458.228
2020-02-08 03:15:00;9412.522;11187.278;7431.622;12458.253
2020-02-08 03:30:00;9412.548;11187.299;7431.654;12458.283
2020-02-08 03:45:00;9412.573;11187.320;7431.685;12458.317
2020-02-08 04:00:00;9412.599;11187.348;7431.716;12458.346
2020-02-08 04:15:00;9412.621;11187.380;7431.737;12458.373
2020-02-08 04:30:00;9412.639;11187.411;7431.755;12458.414
2020-02-08 04:45:00;9412.658;11187.436;7431.774;12458.445
2020-02-08 05:00:00;9412.685;11187.459;7431.805;12458.470
2020-02-08 05:15:00;9412.711;11187.482;7431.836;12458.499
2020-02-08 05:30:00;9412.735;11187.503;7431.869;12458.532
2020-02-08 05:45:00;9412.762;11187.555;7431.900;12458.563
2020-02-08 06:00:00;9412.783;11187.632;7431.926;12458.589
2020-02-08 06:15:00;9412.801;11187.727;7431.945;12458.615
2020-02-08 06:30:00;9412.885;11187.897;7431.963;12458.641
2020-02-08 06:45:00;9412.937;11187.982;7431.985;12458.667
2020-02-08 07:00:00;9412.967;11188.086;7432.017;12458.701
2020-02-08 07:15:00;9412.995;11188.152;7432.056;12458.737
2020-02-08 07:30:00;9413.050;11188.197;7432.124;12458.771
2020-02-08 07:45:00;9413.103;11188.659;7432.195;12458.805
2020-02-08 08:00:00;9413.147;11188.902;7432.259;12458.833
2020-02-08 08:15:00;9413.190;11188.945;7432.315;12458.863
2020-02-08 08:30:00;9413.339;11188.997;7432.371;12458.901
2020-02-08 08:45:00;9413.426;11189.035;7432.418;12458.948
2020-02-08 09:00:00;9413.633;11189.129;7432.469;12459.028
2020-02-08 09:15:00;9413.766;11189.184;7432.515;12459.115
2020-02-08 09:30:00;9413.823;11189.263;7432.558;12459.373
2020-02-08 09:45:00;9413.910;11189.883;7432.601;12460.018
2020-02-08 10:00:00;9414.188;11190.970;7432.627;12460.209
2020-02-08 10:15:00;9414.383;11191.338;7432.645;12460.281
2020-02-08 10:30:00;9414.645;11191.872;7432.663;12460.354
2020-02-08 10:45:00;9414.982;11192.217;7432.688;12460.456
2020-02-08 11:00:00;9415.360;11192.421;7432.721;12461.030
2020-02-08 11:15:00;9415.438;11193.051;7432.754;12461.354
2020-02-08 11:30:00;9415.496;11193.595;7432.785;12461.564
2020-02-08 11:45:00;9415.562;11193.675;7432.816;12461.744
2020-02-08 12:00:00;9415.801;11193.777;7433.123;12461.928
2020-02-08 12:15:00;9416.193;11193.850;7433.234;12462.076
2020-02-08 12:30:00;9416.405;11193.927;7433.296;12462.221
2020-02-08 12:45:00;9416.758;11194.057;7433.360;12462.359
2020-02-08 13:00:00;9416.802;11194.437;7433.422;12462.490
2020-02-08 13:15:00;9416.835;11195.158;7433.484;12462.553
2020-02-08 13:30:00;9417.154;11195.351;7433.545;12462.589
2020-02-08 13:45:00;9417.401;11195.561;7433.607;12462.624
2020-02-08 14:00:00;9417.432;11195.764;7433.665;12462.659
2020-02-08 14:15:00;9417.457;11195.961;7433.710;12462.684
2020-02-08 14:30:00;9417.477;11196.160;7433.757;12462.708
2020-02-08 14:45:00;9417.497;11196.328;7433.801;12462.741
2020-02-08 15:00:00;9417.520;11196.541;7433.861;12462.776
2020-02-08 15:15:00;9417.552;11196.725;7433.948;12462.801
2020-02-08 15:30:00;9417.583;11196.977;7434.050;12462.825
2020-02-08 15:45:00;9417.613;11197.171;7434.142;12462.850
2020-02-08 16:00:00;9417.646;11197.307;7434.257;12462.874
2020-02-08 16:15:00;9417.674;11197.776;7434.430;12462.903
2020-02-08 16:30:00;9417.703;11198.091;7434.605;12462.939
2020-02-08 16:45:00;9417.723;11198.462;7434.763;12462.972
2020-02-08 17:00:00;9417.750;11198.910;7435.383;12463.004
2020-02-08 17:15:00;9417.785;11199.472;7435.597;12463.032
2020-02-08 17:30:00;9417.817;11199.691;7436.168;12463.099
2020-02-08 17:45:00;9417.847;11200.193;7436.443;12463.448
2020-02-08 18:00:00;9417.870;11200.527;7436.663;12463.708
2020-02-08 18:15:00;9417.891;11200.616;7436.892;12463.932
2020-02-08 18:30:00;9417.924;11200.710;7437.705;12464.157
2020-02-08 18:45:00;9417.944;11200.767;7438.417;12464.384
2020-02-08 19:00:00;9417.963;11200.897;7438.625;12464.622
2020-02-08 19:15:00;9417.983;11201.089;7438.825;12464.863
2020-02-08 19:30:00;9418.004;11201.276;7439.020;12465.091
2020-02-08 19:45:00;9418.035;11201.479;7439.174;12465.310
2020-02-08 20:00:00;9418.067;11201.687;7439.248;12465.509
2020-02-08 20:15:00;9418.109;11201.907;7439.398;12465.608
2020-02-08 20:30:00;9418.238;11202.084;7439.470;12465.706
2020-02-08 20:45:00;9418.555;11202.259;7439.554;12465.812
2020-02-08 21:00:00;9419.393;11202.516;7439.643;12465.917
2020-02-08 21:15:00;9420.266;11202.685;7439.730;12466.007
2020-02-08 21:30:00;9420.579;11202.848;7439.810;12466.113
2020-02-08 21:45:00;9421.132;11203.015;7439.884;12466.217
2020-02-08 22:00:00;9421.873;11203.197;7439.954;12466.308
2020-02-08 22:15:00;9422.587;11203.431;7440.033;12466.403
2020-02-08 22:30:00;9423.198;11203.612;7440.079;12466.502
2020-02-08 22:45:00;9423.809;11203.831;7440.114;12466.597
2020-02-08 23:00:00;9424.419;11204.044;7440.147;12466.687
2020-02-08 23:15:00;9425.033;11204.216;7440.179;12466.781
2020-02-08 23:30:00;9425.645;11204.457;7440.198;12466.856
2020-02-08 23:45:00;9426.256;11204.645;7440.216;12466.910
2020-02-09 00:00:00;9426.623;11204.731;7440.237;12466.968
2020-02-09 00:15:00;9426.665;11204.773;7440.271;12467.023
2020-02-09 00:30:00;9426.682;11204.807;7440.305;12467.067
2020-02-09 00:45:00;9426.708;11204.828;7440.338;12467.095
2020-02-09 01:00:00;9426.733;11204.849;7440.372;12467.122
2020-02-09 01:15:00;9426.756;11204.877;7440.396;12467.148
2020-02-09 01:30:00;9426.774;11204.911;7440.414;12467.175
2020-02-09 01:45:00;9426.786;11204.933;7440.433;12467.208
2020-02-09 02:00:00;9426.797;11204.954;7440.458;12467.243
2020-02-09 02:15:00;9426.809;11204.987;7440.492;12467.271
2020-02-09 02:30:00;9426.834;11205.016;7440.526;12467.302
2020-02-09 02:45:00;9426.859;11205.037;7440.559;12467.334
2020-02-09 03:00:00;9426.883;11205.058;7440.591;12467.360
2020-02-09 03:15:00;9426.902;11205.092;7440.610;12467.388
2020-02-09 03:30:00;9426.913;11205.120;7440.629;12467.422
2020-02-09 03:45:00;9426.925;11205.141;7440.647;12467.457
2020-02-09 04:00:00;9426.936;11205.162;7440.675;12467.483
2020-02-09 04:15:00;9426.957;11205.198;7440.709;12467.509
2020-02-09 04:30:00;9426.983;11205.226;7440.743;12467.535
2020-02-09 04:45:00;9427.007;11205.247;7440.776;12467.561
2020-02-09 05:00:00;9427.028;11205.272;7440.810;12467.586
2020-02-09 05:15:00;9427.040;11205.302;7440.829;12467.621
2020-02-09 05:30:00;9427.051;11205.327;7440.847;12467.656
2020-02-09 05:45:00;9427.063;11205.348;7440.866;12467.690
2020-02-09 06:00:00;9427.078;11205.369;7440.895;12467.718
2020-02-09 06:15:00;9427.105;11205.400;7440.926;12467.744
2020-02-09 06:30:00;9427.129;11205.437;7440.959;12467.769
2020-02-09 06:45:00;9427.173;11205.475;7440.991;12467.795
2020-02-09 07:00:00;9427.298;11205.508;7441.028;12467.821
2020-02-09 07:15:00;9427.323;11205.541;7441.067;12467.859
