time;FlatA_Hum;FlatA_Temp;FlatB_Hum;FlatB_Temp;FlatC_Hum;FlatC_Temp;FlatD_Hum;FlatD_Temp
2019-03-11 23:00:00;55.5;22.95;42.0;21.97;43.0;23.30;44.0;22.80
2019-03-12 00:00:00;56.0;22.90;38.8;21.75;43.0;23.30;44.0;22.80
2019-03-12 01:00:00;55.8;22.87;37.3;21.63;43.7;23.27;43.7;22.80
2019-03-12 02:00:00;56.0;22.80;36.5;21.55;43.0;23.20;43.0;22.80
2019-03-12 03:00:00;56.0;22.80;35.2;21.45;43.0;23.20;43.0;22.80
2019-03-12 04:00:00;56.0;22.78;34.3;21.37;43.3;23.20;42.7;22.73
2019-03-12 05:00:00;51.8;22.73;33.3;21.23;43.5;23.20;42.0;22.70
2019-03-12 06:00:00;47.7;22.45;33.3;21.20;43.3;23.20;42.0;22.72
2019-03-12 07:00:00;51.3;22.57;33.2;21.17;31.3;23.03;42.0;22.78
2019-03-12 08:00:00;53.3;22.68;38.0;21.38;37.8;23.07;42.0;22.88
2019-03-12 09:00:00;55.0;22.75;40.0;21.70;39.0;23.10;42.0;22.95
2019-03-12 10:00:00;54.8;22.83;41.8;21.93;40.3;23.10;41.3;23.00
2019-03-12 11:00:00;50.8;22.80;42.0;22.10;41.8;23.17;41.0;23.08
2019-03-12 12:00:00;48.3;22.83;49.2;22.20;44.2;23.28;41.0;23.17
2019-03-12 13:00:00;50.3;22.93;49.2;22.28;44.0;23.40;41.0;23.20
2019-03-12 14:00:00;51.0;23.00;47.8;22.20;43.2;23.43;41.0;23.28
2019-03-12 15:00:00;51.0;23.20;47.0;22.20;43.2;23.70;40.7;23.45
2019-03-12 16:00:00;51.0;23.20;46.7;22.18;43.2;23.73;40.2;23.38
2019-03-12 17:00:00;52.5;23.18;46.0;22.10;44.8;23.60;40.0;23.30
2019-03-12 18:00:00;52.2;23.20;45.5;22.10;45.3;23.60;;
2019-03-12 19:00:00;44.2;22.92;45.0;22.08;44.3;23.62;42.4;23.20
2019-03-12 20:00:00;47.5;22.83;44.8;22.00;41.5;23.58;42.0;23.13
2019-03-12 21:00:00;46.8;22.80;44.0;22.00;39.0;23.50;42.0;23.10
2019-03-12 22:00:00;47.0;22.80;44.0;22.00;41.3;23.43;41.0;23.10
2019-03-12 23:00:00;49.7;22.80;45.0;22.10;42.0;23.40;41.0;23.00
2019-03-13 00:00:00;50.8;22.80;45.5;22.05;41.0;23.40;41.2;23.00
2019-03-13 01:00:00;51.5;22.80;46.0;22.05;41.0;23.32;42.0;23.00
2019-03-13 02:00:00;52.0;22.73;46.0;22.03;41.3;23.30;42.0;23.00
2019-03-13 03:00:00;52.2;22.70;46.0;22.00;42.0;23.28;42.0;22.92
2019-03-13 04:00:00;52.2;22.70;46.7;22.05;42.0;23.23;41.5;22.92
2019-03-13 05:00:00;52.7;22.72;47.0;22.10;43.3;23.20;41.5;22.90
2019-03-13 06:00:00;51.0;22.72;47.0;22.08;46.2;23.22;41.3;22.90
2019-03-13 07:00:00;46.7;22.65;47.0;22.03;44.5;23.20;43.0;22.90
2019-03-13 08:00:00;34.5;21.95;47.0;22.03;43.7;23.20;43.2;22.90
2019-03-13 09:00:00;33.2;21.77;47.0;22.03;38.0;23.10;43.0;22.90
2019-03-13 10:00:00;43.3;21.93;47.7;22.10;41.3;23.13;42.0;23.00
2019-03-13 11:00:00;49.8;22.23;47.2;22.10;42.8;23.20;42.0;23.00
2019-03-13 12:00:00;49.2;22.32;52.3;22.18;46.3;23.22;43.0;23.07
2019-03-13 13:00:00;49.0;22.40;51.5;22.30;47.0;23.32;43.0;23.18
2019-03-13 14:00:00;49.0;22.40;48.8;22.22;45.5;23.37;42.3;23.25
2019-03-13 15:00:00;49.0;22.40;48.0;22.20;43.0;23.40;42.0;23.32
2019-03-13 16:00:00;49.2;22.40;47.5;22.17;42.5;23.40;42.0;23.23
2019-03-13 17:00:00;53.3;22.48;47.5;22.10;42.5;23.43;46.7;23.20
2019-03-13 18:00:00;53.2;22.62;48.0;22.10;44.2;23.40;45.8;23.18
2019-03-13 19:00:00;53.7;22.67;51.2;22.15;45.2;23.40;46.0;23.10
2019-03-13 20:00:00;55.2;22.72;57.0;22.27;45.8;23.53;45.2;23.08
2019-03-13 21:00:00;53.8;22.68;53.8;22.20;41.8;23.43;44.0;23.02
2019-03-13 22:00:00;53.0;22.60;52.7;22.27;42.7;23.33;44.0;23.00
2019-03-13 23:00:00;53.3;22.52;51.5;22.12;45.0;23.30;43.0;22.97
2019-03-14 00:00:00;54.0;22.50;51.0;22.10;47.0;23.37;43.0;22.90
2019-03-14 01:00:00;54.0;22.47;51.0;22.10;46.0;23.30;43.0;22.90
2019-03-14 02:00:00;54.0;22.40;51.0;22.10;46.0;23.20;43.0;22.90
2019-03-14 03:00:00;54.0;22.40;50.8;22.10;45.8;23.18;43.0;22.88
2019-03-14 04:00:00;54.5;22.40;50.0;22.10;45.7;23.10;42.2;22.85
2019-03-14 05:00:00;55.0;22.40;49.3;22.12;46.7;23.10;41.7;22.83
2019-03-14 06:00:00;;;49.0;22.10;47.8;23.17;41.0;22.87
2019-03-14 07:00:00;54.0;22.50;49.0;22.10;46.0;23.20;39.8;22.80
2019-03-14 08:00:00;53.5;22.52;50.0;22.18;47.3;23.20;40.0;22.80
2019-03-14 09:00:00;52.3;22.53;50.0;22.20;45.0;23.18;40.0;22.80
2019-03-14 10:00:00;53.0;22.60;50.0;22.20;45.0;23.15;40.0;22.82
2019-03-14 11:00:00;55.3;22.65;50.5;22.20;45.0;23.10;39.8;22.80
2019-03-14 12:00:00;56.5;22.73;56.0;22.33;44.2;23.10;41.0;22.80
2019-03-14 13:00:00;55.5;22.63;54.5;22.30;44.0;23.10;43.0;22.87
2019-03-14 14:00:00;54.5;22.58;53.2;22.30;44.0;23.05;41.5;22.85
2019-03-14 15:00:00;54.0;22.52;52.5;22.28;44.0;23.00;41.2;22.85
2019-03-14 16:00:00;54.0;22.52;51.8;22.22;44.0;23.00;42.8;22.87
2019-03-14 17:00:00;54.7;22.52;51.0;22.20;44.5;23.00;46.8;22.95
2019-03-14 18:00:00;55.7;22.73;51.0;22.20;45.8;23.08;46.0;22.90
2019-03-14 19:00:00;55.2;22.77;51.7;22.25;44.8;23.15;44.0;22.90
2019-03-14 20:00:00;56.0;22.72;52.0;22.30;43.8;23.10;43.5;22.87
2019-03-14 21:00:00;56.2;22.70;51.3;22.28;46.3;23.17;43.7;22.88
2019-03-14 22:00:00;56.0;22.70;51.0;22.23;44.3;23.17;44.0;22.80
2019-03-14 23:00:00;56.0;22.60;51.0;22.20;42.8;23.00;44.0;22.88
2019-03-15 00:00:00;56.0;22.60;51.0;22.22;43.0;23.00;44.0;22.80
2019-03-15 01:00:00;56.0;22.57;51.0;22.20;43.3;22.98;45.0;22.80
2019-03-15 02:00:00;56.0;22.50;51.0;22.20;44.0;22.92;45.0;22.80
2019-03-15 03:00:00;56.0;22.50;51.0;22.20;44.0;22.90;44.2;22.72
2019-03-15 04:00:00;56.7;22.50;51.0;22.20;44.0;22.90;44.2;22.70
2019-03-15 05:00:00;56.5;22.52;50.2;22.20;44.5;22.90;45.7;22.70
2019-03-15 06:00:00;55.0;22.65;50.0;22.18;46.7;23.00;45.0;22.80
2019-03-15 07:00:00;56.0;22.52;48.7;22.05;47.2;23.00;45.6;22.70
2019-03-15 08:00:00;56.0;22.47;49.0;22.05;47.5;23.00;46.7;22.68
2019-03-15 09:00:00;56.0;22.40;50.2;22.10;47.2;23.00;48.0;22.63
2019-03-15 10:00:00;55.8;22.40;50.3;22.10;46.2;23.00;48.8;22.70
2019-03-15 11:00:00;55.0;22.40;55.5;22.15;46.0;23.00;48.5;22.70
2019-03-15 12:00:00;55.0;22.40;62.7;22.27;45.8;23.00;48.2;22.72
2019-03-15 13:00:00;55.0;22.40;60.8;22.25;45.0;23.00;49.0;22.80
2019-03-15 14:00:00;55.0;22.40;58.7;22.20;45.0;23.00;48.0;22.70
2019-03-15 15:00:00;55.0;22.40;57.7;22.20;45.0;23.00;47.0;22.68
2019-03-15 16:00:00;55.0;22.40;56.5;22.20;45.0;22.98;47.0;22.65
2019-03-15 17:00:00;59.0;22.50;56.0;22.20;45.3;22.98;47.0;22.60
2019-03-15 18:00:00;60.0;22.75;55.2;22.20;48.0;23.10;46.0;22.66
2019-03-15 19:00:00;59.2;22.80;54.8;22.22;48.8;23.18;45.8;22.62
2019-03-15 20:00:00;59.3;22.87;54.0;22.22;48.2;23.18;45.0;22.60
2019-03-15 21:00:00;58.8;22.88;54.0;22.28;48.7;23.15;45.0;22.60
2019-03-15 22:00:00;58.0;22.80;53.7;22.30;48.0;23.20;45.0;22.60
2019-03-15 23:00:00;58.0;22.75;53.7;22.27;45.7;23.12;45.0;22.52
2019-03-16 00:00:00;58.5;22.70;53.0;22.28;47.0;23.13;44.3;22.50
2019-03-16 01:00:00;59.0;22.70;52.0;22.25;46.0;23.17;44.0;22.50
2019-03-16 02:00:00;58.8;22.65;50.2;22.28;46.0;23.10;44.0;22.50
2019-03-16 03:00:00;58.0;22.60;48.0;22.13;45.5;23.10;44.0;22.45
2019-03-16 04:00:00;58.0;22.60;47.0;22.03;45.0;23.10;44.0;22.47
2019-03-16 05:00:00;58.0;22.60;46.8;22.00;45.0;23.03;43.2;22.40
2019-03-16 06:00:00;58.8;22.60;46.0;21.92;46.2;23.08;43.0;22.40
2019-03-16 07:00:00;59.0;22.68;44.5;21.90;47.0;23.10;43.0;22.48
2019-03-16 08:00:00;55.3;22.63;45.2;21.95;47.7;23.13;43.0;22.55
2019-03-16 09:00:00;55.2;22.70;47.3;22.13;45.2;23.15;43.0;22.63
2019-03-16 10:00:00;52.3;22.75;50.0;22.53;46.7;23.20;43.0;22.70
2019-03-16 11:00:00;50.2;22.85;51.0;22.68;43.8;23.20;43.0;22.77
2019-03-16 12:00:00;50.5;22.80;45.0;22.47;43.7;23.20;43.0;22.83
2019-03-16 13:00:00;52.3;22.93;39.2;22.20;42.5;23.27;43.0;23.10
2019-03-16 14:00:00;53.8;23.25;37.3;22.17;38.5;23.45;43.0;23.38
2019-03-16 15:00:00;48.7;23.53;37.5;22.15;31.5;23.48;42.8;23.72
2019-03-16 16:00:00;50.2;23.58;41.0;22.30;35.3;23.73;41.5;24.18
2019-03-16 17:00:00;53.0;23.60;43.3;22.30;41.7;23.85;42.0;23.77
2019-03-16 18:00:00;56.8;23.50;44.8;22.30;46.7;23.80;42.2;23.42
2019-03-16 19:00:00;58.7;23.50;45.7;22.32;45.5;23.73;43.0;23.23
2019-03-16 20:00:00;60.0;23.50;45.8;22.32;47.3;23.52;43.0;23.10
2019-03-16 21:00:00;61.8;23.34;46.0;22.28;48.7;23.45;43.0;23.03
2019-03-16 22:00:00;62.0;23.30;46.0;22.23;47.7;23.40;42.0;23.00
2019-03-16 23:00:00;61.3;23.20;46.0;22.20;47.8;23.40;42.0;22.93
2019-03-17 00:00:00;61.0;23.10;46.0;22.20;48.5;23.40;42.0;22.90
2019-03-17 01:00:00;61.0;23.08;46.0;22.20;49.0;23.33;42.0;22.83
2019-03-17 02:00:00;61.0;23.05;47.0;22.20;49.0;23.30;42.0;22.80
2019-03-17 03:00:00;60.2;23.00;47.0;22.20;48.8;23.30;42.0;22.80
2019-03-17 04:00:00;61.0;23.00;47.0;22.20;48.3;23.23;41.8;22.80
2019-03-17 05:00:00;61.8;22.97;46.8;22.20;48.3;23.20;41.0;22.78
2019-03-17 06:00:00;61.8;22.92;47.5;22.20;48.3;23.20;41.0;22.72
2019-03-17 07:00:00;63.3;23.02;47.0;22.20;49.0;23.20;41.0;22.78
2019-03-17 08:00:00;64.7;23.10;45.5;22.23;49.0;23.20;40.3;22.83
2019-03-17 09:00:00;64.0;23.17;37.0;22.20;51.0;23.33;40.0;22.90
2019-03-17 10:00:00;64.8;23.27;35.8;22.20;50.5;23.40;40.0;22.98
2019-03-17 11:00:00;36.3;22.70;38.5;22.42;48.7;23.40;40.0;23.08
2019-03-17 12:00:00;45.3;22.78;41.2;22.40;43.0;23.40;40.0;23.10
2019-03-17 13:00:00;50.0;23.00;42.7;22.40;38.5;23.40;40.0;23.08
2019-03-17 14:00:00;49.4;22.86;43.2;22.32;40.8;23.40;40.0;23.00
2019-03-17 15:00:00;51.3;22.90;44.3;22.32;43.7;23.40;40.0;23.00
2019-03-17 16:00:00;52.8;22.95;45.0;22.40;45.0;23.40;42.8;22.98
2019-03-17 17:00:00;57.0;23.05;45.5;22.38;45.3;23.40;48.2;23.03
2019-03-17 18:00:00;57.2;23.13;46.0;22.32;50.3;23.45;48.5;23.00
2019-03-17 19:00:00;58.3;23.15;46.0;22.30;48.2;23.45;48.0;22.97
2019-03-17 20:00:00;58.8;23.25;46.8;22.30;48.2;23.40;48.7;22.90
2019-03-17 21:00:00;57.7;23.17;47.0;22.30;48.2;23.40;47.7;22.90
2019-03-17 22:00:00;57.0;23.10;47.0;22.30;45.3;23.40;47.0;22.90
2019-03-17 23:00:00;58.0;23.00;46.0;22.33;46.0;23.30;46.0;22.83
2019-03-18 00:00:00;58.0;23.00;46.0;22.30;46.0;23.30;46.0;22.80
2019-03-18 01:00:00;58.0;23.00;46.0;22.25;46.0;23.30;46.0;22.80
2019-03-18 02:00:00;58.0;22.90;46.8;22.20;46.0;23.30;46.0;22.75
2019-03-18 03:00:00;57.0;22.90;47.0;22.20;46.0;23.20;46.0;22.75
2019-03-18 04:00:00;57.0;22.90;46.8;22.20;45.3;23.20;45.2;22.78
2019-03-18 05:00:00;56.0;22.85;46.8;22.20;45.2;23.20;45.0;22.75
2019-03-18 06:00:00;55.2;22.87;46.0;22.20;45.3;23.20;44.8;22.80
2019-03-18 07:00:00;56.7;22.90;46.0;22.20;47.5;23.20;44.8;22.78
2019-03-18 08:00:00;58.3;22.97;46.3;22.23;46.8;23.22;44.0;22.83
2019-03-18 09:00:00;58.3;23.00;46.8;22.30;48.0;23.30;43.3;22.90
2019-03-18 10:00:00;58.3;23.10;46.3;22.30;46.8;23.30;43.0;22.90
2019-03-18 11:00:00;59.5;23.12;50.0;22.38;47.0;23.30;42.8;22.90
2019-03-18 12:00:00;59.3;23.20;50.3;22.40;47.8;23.35;42.0;22.90
2019-03-18 13:00:00;60.2;23.20;48.7;22.40;41.3;23.33;42.0;22.95
2019-03-18 14:00:00;58.8;23.25;47.7;22.40;44.3;23.32;42.0;23.02
2019-03-18 15:00:00;57.5;23.28;47.0;22.42;46.7;23.47;42.0;23.18
2019-03-18 16:00:00;57.2;23.33;47.7;22.40;39.5;23.53;41.7;23.18
2019-03-18 17:00:00;61.2;23.33;48.0;22.42;39.7;23.43;43.2;23.12
2019-03-18 18:00:00;62.8;23.40;48.3;22.42;42.3;23.40;43.0;23.08
2019-03-18 19:00:00;58.8;23.40;52.7;22.42;44.7;23.42;43.0;23.00
2019-03-18 20:00:00;60.0;23.40;52.0;22.40;45.8;23.48;42.5;22.97
2019-03-18 21:00:00;60.8;23.37;51.8;22.40;44.7;23.40;42.0;22.90
2019-03-18 22:00:00;61.0;23.30;51.0;22.43;42.7;23.30;42.0;22.90
2019-03-18 23:00:00;61.0;23.20;44.8;22.37;44.0;23.27;42.0;22.82
2019-03-19 00:00:00;62.0;23.18;42.3;22.15;44.0;23.22;42.0;22.78
2019-03-19 01:00:00;61.7;23.12;40.7;22.05;44.0;23.20;42.0;22.73
2019-03-19 02:00:00;61.2;23.10;39.3;21.95;44.0;23.20;42.0;22.70
2019-03-19 03:00:00;60.0;23.10;38.5;21.88;44.0;23.17;42.0;22.70
2019-03-19 04:00:00;62.2;23.10;37.7;21.80;44.0;23.13;42.2;22.70
2019-03-19 05:00:00;59.0;23.12;37.0;21.70;44.7;23.13;41.7;22.70
2019-03-19 06:00:00;59.5;23.02;37.5;21.68;44.3;23.12;42.0;22.68
2019-03-19 07:00:00;60.0;23.00;41.5;21.80;43.8;23.10;42.0;22.70
2019-03-19 08:00:00;60.0;23.00;43.7;21.93;46.3;23.22;42.0;22.73
2019-03-19 09:00:00;59.3;23.07;44.0;22.03;43.0;23.27;42.0;22.80
2019-03-19 10:00:00;59.2;23.10;44.0;22.10;42.0;23.12;41.0;22.82
2019-03-19 11:00:00;60.3;23.13;44.7;22.10;43.8;23.15;41.0;22.90
2019-03-19 12:00:00;61.2;23.20;48.0;22.18;45.2;23.22;41.0;22.90
2019-03-19 13:00:00;61.0;23.20;48.0;22.20;40.5;23.27;41.0;22.98
2019-03-19 14:00:00;60.0;23.27;47.2;22.20;40.5;23.40;40.8;23.10
2019-03-19 15:00:00;60.0;23.27;46.5;22.20;36.2;23.42;40.8;23.20
2019-03-19 16:00:00;59.2;23.48;46.0;22.20;36.3;23.45;40.2;23.57
2019-03-19 17:00:00;58.2;23.37;45.0;22.20;31.8;23.10;43.8;23.42
2019-03-19 18:00:00;62.0;23.47;45.0;22.20;35.0;23.02;44.3;23.27
2019-03-19 19:00:00;58.5;23.37;46.0;22.27;38.2;23.02;44.0;23.13
2019-03-19 20:00:00;61.0;23.30;46.0;22.30;40.7;23.07;43.2;23.07
2019-03-19 21:00:00;60.0;23.30;;;42.0;23.10;43.0;23.00
2019-03-19 22:00:00;;;;;;;;
2019-03-19 23:00:00;59.0;23.20;42.5;22.17;41.0;22.92;42.0;22.90
2019-03-20 00:00:00;59.0;23.12;39.0;22.03;40.8;22.90;42.0;22.85
2019-03-20 01:00:00;59.2;23.10;37.3;21.88;41.0;22.90;42.0;22.80
2019-03-20 02:00:00;59.3;23.07;36.5;21.77;41.0;22.90;42.5;22.80
2019-03-20 03:00:00;58.2;23.00;35.5;21.68;41.5;22.85;42.5;22.80
2019-03-20 04:00:00;58.2;23.00;35.0;21.58;42.8;22.82;41.8;22.78
2019-03-20 05:00:00;58.7;23.00;36.2;21.60;43.5;22.87;42.0;22.73
2019-03-20 06:00:00;54.5;22.87;38.5;21.67;44.0;22.88;41.7;22.75
2019-03-20 07:00:00;43.7;22.70;40.5;21.85;44.2;22.90;43.5;22.83
2019-03-20 08:00:00;34.8;22.18;41.7;22.00;44.2;23.00;42.0;22.80
2019-03-20 09:00:00;33.5;21.80;42.5;22.15;44.0;22.92;42.0;22.98
2019-03-20 10:00:00;34.7;22.05;39.2;22.15;44.2;22.90;42.0;23.07
2019-03-20 11:00:00;45.2;22.18;35.3;22.10;44.2;23.00;41.5;23.10
2019-03-20 12:00:00;48.5;22.30;37.8;22.05;45.7;23.00;41.0;23.23
2019-03-20 13:00:00;48.5;22.42;34.5;21.92;45.0;23.10;41.7;23.50
2019-03-20 14:00:00;48.7;22.52;30.2;21.78;44.8;23.25;41.0;23.73
2019-03-20 15:00:00;49.7;22.62;27.7;21.65;44.8;23.57;40.8;24.00
2019-03-20 16:00:00;50.0;22.70;26.0;21.53;35.0;23.70;39.0;24.32
2019-03-20 17:00:00;52.8;22.80;25.0;21.38;31.2;23.33;39.7;23.98
2019-03-20 18:00:00;53.8;22.93;25.0;21.20;36.8;23.35;40.5;23.80
2019-03-20 19:00:00;54.0;23.00;25.5;21.00;39.0;23.35;42.5;23.63
2019-03-20 20:00:00;52.3;22.95;34.3;21.33;39.3;23.37;35.8;23.32
2019-03-20 21:00:00;51.8;22.93;37.7;21.55;37.5;23.28;39.0;23.32
2019-03-20 22:00:00;52.0;22.90;38.0;21.60;38.0;23.20;40.0;23.30
2019-03-20 23:00:00;52.2;22.82;35.8;21.65;38.0;23.20;40.0;23.27
2019-03-21 00:00:00;53.0;22.80;34.0;21.55;38.7;23.10;40.0;23.20
2019-03-21 01:00:00;53.0;22.73;32.8;21.47;39.0;23.08;40.0;23.15
2019-03-21 02:00:00;53.8;22.70;32.0;21.40;39.0;23.05;40.2;23.10
2019-03-21 03:00:00;54.0;22.70;31.8;21.35;39.0;23.00;40.8;23.10
2019-03-21 04:00:00;54.0;22.67;31.0;21.27;39.0;23.00;40.0;23.02
2019-03-21 05:00:00;53.8;22.60;31.2;21.20;39.5;23.00;40.3;23.03
2019-03-21 06:00:00;54.2;22.65;36.2;21.38;40.8;22.98;40.8;23.05
2019-03-21 07:00:00;53.5;22.70;37.8;21.58;41.0;23.00;43.8;23.12
2019-03-21 08:00:00;48.3;22.60;39.0;21.75;40.7;23.00;43.8;23.18
2019-03-21 09:00:00;48.0;22.60;39.5;21.95;40.0;23.00;42.3;23.22
2019-03-21 10:00:00;49.0;22.70;36.2;21.93;40.8;23.00;42.0;23.30
2019-03-21 11:00:00;51.0;22.80;33.8;21.95;41.3;23.00;41.2;23.35
2019-03-21 12:00:00;52.2;22.90;33.8;22.00;41.3;23.07;41.0;23.43
2019-03-21 13:00:00;52.3;22.93;33.5;22.00;42.3;23.15;41.7;23.67
2019-03-21 14:00:00;53.7;23.13;32.7;21.92;39.0;23.33;41.0;23.93
2019-03-21 15:00:00;54.0;23.38;32.0;21.85;35.7;23.55;40.7;24.18
2019-03-21 16:00:00;53.7;23.60;29.2;21.77;34.5;23.57;38.8;24.40
2019-03-21 17:00:00;53.5;23.60;28.0;21.65;38.3;23.60;38.3;24.05
2019-03-21 18:00:00;53.5;23.43;28.0;21.47;40.0;23.55;39.8;23.83
2019-03-21 19:00:00;46.2;23.15;29.3;21.27;41.2;23.55;40.0;23.73
2019-03-21 20:00:00;47.3;22.90;35.5;21.50;41.2;23.50;40.0;23.62
2019-03-21 21:00:00;48.8;23.02;38.0;21.65;39.3;23.48;41.5;23.52
2019-03-21 22:00:00;50.0;23.00;38.0;21.70;27.3;23.20;43.0;23.50
2019-03-21 23:00:00;51.0;22.98;35.7;21.68;35.8;23.10;42.7;23.42
2019-03-22 00:00:00;52.0;22.92;34.2;21.58;37.7;23.05;42.3;23.40
2019-03-22 01:00:00;52.0;22.90;34.0;21.52;38.0;23.00;42.2;23.33
2019-03-22 02:00:00;52.7;22.90;33.2;21.48;38.8;23.00;42.0;23.30
2019-03-22 03:00:00;52.3;22.83;33.0;21.40;38.7;22.93;42.0;23.25
2019-03-22 04:00:00;52.8;22.80;32.7;21.40;38.0;22.90;42.0;23.20
2019-03-22 05:00:00;54.5;22.80;32.0;21.30;38.3;22.90;42.0;23.20
2019-03-22 06:00:00;53.5;22.83;32.0;21.20;38.2;22.90;42.0;23.23
2019-03-22 07:00:00;55.0;22.80;32.0;21.12;41.8;22.95;41.8;23.28
2019-03-22 08:00:00;55.2;22.80;36.8;21.33;45.3;23.05;40.3;23.37
2019-03-22 09:00:00;55.0;22.80;38.0;21.60;44.0;23.10;41.0;23.40
2019-03-22 10:00:00;55.0;22.80;40.8;21.85;43.3;23.10;41.0;23.47
2019-03-22 11:00:00;55.0;22.84;43.5;22.02;43.0;23.08;37.7;23.38
2019-03-22 12:00:00;55.0;22.88;41.5;22.18;42.5;23.10;30.3;23.12
2019-03-22 13:00:00;55.0;22.90;44.0;22.30;42.3;23.10;31.3;23.27
2019-03-22 14:00:00;55.0;23.14;45.3;22.30;42.0;23.37;34.3;23.70
2019-03-22 15:00:00;55.0;23.35;44.5;22.27;41.7;23.60;35.7;24.05
2019-03-22 16:00:00;54.0;23.55;44.8;22.20;41.0;23.90;35.7;24.12
2019-03-22 17:00:00;50.8;23.55;44.8;22.20;39.2;23.97;36.0;23.82
2019-03-22 18:00:00;54.8;23.52;45.0;22.20;37.5;23.77;38.7;23.73
2019-03-22 19:00:00;55.3;23.55;45.0;22.20;40.8;23.70;39.7;23.68
2019-03-22 20:00:00;54.8;23.50;45.7;22.20;42.0;23.68;40.2;23.60
2019-03-22 21:00:00;56.8;23.50;46.2;22.18;43.0;23.70;40.2;23.60
2019-03-22 22:00:00;56.0;23.50;45.3;22.20;43.0;23.67;41.0;23.60
2019-03-22 23:00:00;55.8;23.40;43.5;22.17;38.7;23.48;40.2;23.47
2019-03-23 00:00:00;55.0;23.30;41.0;22.02;40.0;23.40;40.8;23.40
2019-03-23 01:00:00;55.0;23.23;39.3;21.92;40.0;23.40;41.0;23.33
2019-03-23 02:00:00;55.0;23.18;38.2;21.88;40.0;23.30;41.0;23.30
2019-03-23 03:00:00;54.8;23.10;37.3;21.80;40.0;23.30;41.0;23.30
2019-03-23 04:00:00;55.0;23.10;37.0;21.80;40.0;23.25;41.0;23.22
2019-03-23 05:00:00;55.8;23.08;36.0;21.70;40.3;23.20;40.7;23.18
2019-03-23 06:00:00;56.3;23.10;34.2;21.63;40.0;23.18;37.8;23.08
2019-03-23 07:00:00;56.8;23.17;37.8;21.75;41.0;23.15;38.3;23.08
2019-03-23 08:00:00;52.2;23.13;39.3;21.98;45.0;23.30;35.7;23.00
2019-03-23 09:00:00;53.8;23.10;41.0;22.13;43.3;23.40;37.0;23.17
2019-03-23 10:00:00;54.8;23.10;41.8;22.30;44.7;23.43;37.2;23.27
2019-03-23 11:00:00;55.0;23.10;37.2;22.33;45.0;23.50;37.7;23.32
2019-03-23 12:00:00;55.8;23.17;37.2;22.47;47.5;23.50;38.0;23.42
2019-03-23 13:00:00;45.7;23.20;39.2;22.50;40.3;23.50;37.7;23.53
2019-03-23 14:00:00;39.0;23.38;40.0;22.50;30.8;23.52;37.8;23.68
2019-03-23 15:00:00;40.7;23.47;40.0;22.47;27.3;23.60;38.0;23.82
2019-03-23 16:00:00;38.8;23.40;40.0;22.40;25.7;23.80;37.8;23.83
2019-03-23 17:00:00;41.0;23.40;40.8;22.40;28.5;23.80;38.0;23.70
2019-03-23 18:00:00;45.2;23.48;40.8;22.40;37.5;23.85;36.8;23.55
2019-03-23 19:00:00;46.3;23.55;43.2;22.50;40.7;23.82;36.0;23.43
2019-03-23 20:00:00;49.3;23.50;44.3;22.48;40.7;23.82;35.7;23.33
2019-03-23 21:00:00;50.0;23.52;44.0;22.40;36.2;23.70;35.0;23.22
2019-03-23 22:00:00;51.0;23.50;43.0;22.37;38.0;23.70;35.0;23.20
2019-03-23 23:00:00;49.3;23.37;44.8;22.33;36.7;23.60;34.0;23.10
2019-03-24 00:00:00;50.0;23.30;45.0;22.30;38.0;23.50;33.8;23.00
2019-03-24 01:00:00;50.5;23.23;43.2;22.30;39.0;23.50;33.3;22.97
2019-03-24 02:00:00;51.0;23.20;40.8;22.22;39.0;23.45;33.2;22.90
2019-03-24 03:00:00;51.5;23.13;39.3;22.12;39.0;23.40;32.7;22.88
2019-03-24 04:00:00;52.0;23.10;38.3;22.10;39.0;23.40;32.2;22.80
2019-03-24 05:00:00;52.0;23.10;37.5;22.02;39.2;23.30;32.0;22.77
2019-03-24 06:00:00;52.8;23.10;36.8;21.98;40.3;23.30;32.0;22.72
2019-03-24 07:00:00;50.7;23.03;37.0;22.00;42.5;23.35;32.8;22.80
2019-03-24 08:00:00;52.0;23.12;37.8;22.07;44.2;23.40;33.2;22.88
2019-03-24 09:00:00;52.3;23.20;37.7;22.05;45.2;23.40;34.0;22.95
2019-03-24 10:00:00;53.7;23.35;36.7;22.10;40.5;23.40;34.5;23.02
2019-03-24 11:00:00;42.5;23.12;36.5;22.18;43.3;23.43;35.0;23.10
2019-03-24 12:00:00;38.2;23.00;36.3;22.22;45.7;23.52;35.0;23.18
2019-03-24 13:00:00;34.2;23.03;35.5;22.32;42.7;23.60;31.3;23.20
2019-03-24 14:00:00;37.5;23.37;33.0;22.40;36.8;23.65;28.3;23.12
2019-03-24 15:00:00;40.5;23.55;32.0;22.40;39.2;23.78;29.8;23.22
2019-03-24 16:00:00;36.5;23.33;33.3;22.30;40.0;23.95;36.2;23.43
2019-03-24 17:00:00;45.3;23.52;35.7;22.30;41.5;24.00;42.8;23.60
2019-03-24 18:00:00;39.0;23.47;36.8;22.22;43.3;24.00;44.0;23.70
2019-03-24 19:00:00;42.2;23.40;36.0;22.23;41.5;24.00;45.0;23.54
2019-03-24 20:00:00;45.8;23.40;39.7;22.30;39.2;23.80;45.0;23.50
